StarID,RA,Dec,Spectrum
47645,13.38050808,-21.41412408,G8III/IV    
47646,13.38083804,65.75978711,G0          
47647,13.38124966,-47.94321927,A4V         
47648,13.38128356,-72.14667406,B6V         
47649,13.38134781,53.72686275,G0          
47650,13.38172546,17.77581697,A3          
47651,13.38212218,-62.01222049,A0Ia        
47652,13.38258605,51.65314065,M...        
47653,13.38296645,16.27063139,A2          
47654,13.38320611,28.52214203,K5V         
47655,13.38331622,15.25056321,K0          
47656,13.38365147,-17.73520402,K0III       
47657,13.38374031,-81.30975325,G5V         
47658,13.38405771,-48.56278579,B6IV        
47659,13.3842025,18.27833884,A2          
47660,13.38426133,29.07464382,K5III       
47661,13.38464177,19.26693241,G0          
47662,13.38486171,47.00195483,M4III:      
47663,13.38525492,-15.92807034,K2III       
47664,13.38573438,-33.18988737,M2III       
47665,13.38609597,-24.73414616,F8IV/V      
47666,13.38609628,-15.41448471,K2III       
47667,13.3862428,-55.20955332,F5V         
47668,13.38713554,-62.87136676,F5V         
47669,13.38724734,39.63778854,K0III       
47670,13.38763389,-14.92675209,F7V         
47671,13.38783133,-60.22719186,G5II+...    
47672,13.38858478,-4.92438824,K3III       
47673,13.38888514,-24.65564465,M4/M5III    
47674,13.38903854,46.12266468,K0          
47675,13.38976596,57.9061585,M0V         
47676,13.38979133,-39.62794255,A3V         
47677,13.39016812,-68.79194854,F0III       
47678,13.39018619,39.42958156,K0III       
47679,13.39036431,-9.40695343,F5          
47680,13.39051558,-26.97897402,F6/F7V      
47681,13.39056126,17.29631858,K0          
47682,13.39094017,-3.99300481,K2          
47683,13.39099039,62.80115054,G0          
47684,13.39218082,45.66273162,K0          
47685,13.39224676,-73.79402912,A0V         
47686,13.39240784,-45.52115481,K4III       
47687,13.39252702,29.23688593,K5          
47688,13.39341663,-42.53136069,A2IV/V      
47689,13.39373082,17.32119045,F7V         
47690,13.39420739,2.72284228,G5          
47691,13.39452249,-13.64884951,K1/K2III    
47692,13.39467825,2.72478537,G5          
47693,13.3947738,-15.11785571,G3V         
47694,13.39499601,83.46298485,M0          
47695,13.39533117,-0.7191294,G5          
47696,13.3956828,16.92133556,K0          
47697,13.39573099,-14.04501726,K7          
47698,13.39576268,19.09124166,G0          
47699,13.39627116,18.21702719,K2          
47700,13.3963268,25.54789394,K0          
47701,13.39688076,-55.38828996,F2V         
47702,13.39722235,-18.25345027,F2V         
47703,13.39754256,18.37565894,G5          
47704,13.39782975,-49.82273441,G8III       
47705,13.39797717,-47.89048851,K0III       
47706,13.39801098,-75.93038969,F3IV        
47707,13.39815916,11.23219353, 
47708,13.39831083,37.03394754,M3III       
47709,13.39839832,-46.20013683,F5/F6V      
47710,13.39872773,54.92541525,A2V         
47711,13.3989905,-5.14863385,K0          
47712,13.3991959,-20.92453837,K1/K2III/IV 
47713,13.39925242,-28.3707357,K1III       
47714,13.40005743,-52.89052156,Fp...       
47715,13.40010696,-41.90315827,F0V         
47716,13.40012315,-64.53561699,G5III-IV    
47717,13.4003536,-53.59079934,B9.5V       
47718,13.4020683,-4.5364921,K0          
47719,13.40235383,-70.78272669,F6V         
47720,13.40240528,-53.79306172,A1Vn...     
47721,13.40286233,40.21621855,K0III       
47722,13.40325404,34.6838206,K0III       
47723,13.40376952,-67.31530818,B6III/IV    
47724,13.40407138,-2.10734001,G5          
47725,13.40415975,-25.12889331,K3III       
47726,13.40460219,-55.92623979,M0/M1III    
47727,13.40505436,-41.79922764,K0III       
47728,13.40511153,1.39974722,A2          
47729,13.40584141,-0.3157854,F5          
47730,13.40634055,-39.44953769,M1/M2III    
47731,13.40640242,-38.03339214,K3III       
47732,13.40650804,32.08460567,A2          
47733,13.40721891,-51.8751883,K2III       
47734,13.40725403,-4.30863128,K0          
47735,13.40771088,76.29537592,K0          
47736,13.40808249,18.68317346,F8V         
47737,13.40848276,12.43174526,K0III       
47738,13.40869269,23.18779066,K2          
47739,13.40920456,-5.16392212,F3V         
47740,13.40931145,-43.08287537,K4III:      
47741,13.40938744,-55.45097922,A0V         
47742,13.41002427,-53.91445258,K1III       
47743,13.410036,-51.50441093,A2V         
47744,13.41075156,83.30829016,G5          
47745,13.4109684,-70.42992375,K0IV        
47746,13.41102654,51.14440408,G0          
47747,13.41113208,66.16493066,K0          
47748,13.41123442,-34.43600242,K1III       
47749,13.41130292,11.39694995,K0          
47750,13.411434,-68.71994637,F0IV        
47751,13.41176253,-32.66928637,K0III       
47752,13.41182812,4.40203408,K5          
47753,13.4133644,-34.28995855,A3IV/V      
47754,13.4134059,-6.84033431,K2          
47755,13.41375758,-33.44891965,K4III       
47756,13.41437853,-52.37897437,K0III       
47757,13.4147132,-35.78890107,K0III       
47758,13.41555976,51.12635081,K5          
47759,13.41637435,37.43514366,F5          
47760,13.41655025,-37.03595366,F0V         
47761,13.41679768,-44.51142036,K2III       
47762,13.41686227,33.35035696,F2III       
47763,13.41704053,53.30083605,G5          
47764,13.41770976,-15.63232418,A4/A5IV/V   
47765,13.41852356,23.85443816,A3IV        
47766,13.41859155,27.97955162,F8          
47767,13.41871122,-74.88749735,K0III       
47768,13.41891368,38.92255054,K3III       
47769,13.41946665,-78.95209059,F5V         
47770,13.41962244,63.12311869,K5          
47771,13.41962593,-31.19850438,G2V         
47772,13.41967937,40.45147868,K3III       
47773,13.41989015,-11.16124491,B1V         
47774,13.42006071,-51.84179405,B2IVn       
47775,13.42023564,-30.37687052,A1IV        
47776,13.42039322,54.98799884,A5V SB      
47777,13.42049614,-2.22529242,F8          
47778,13.42059326,-64.48509219,F2III       
47779,13.42078598,-8.78585311,A2          
47780,13.42090868,-25.38501164,K5III       
47781,13.42116894,0.84987467,K0          
47782,13.42146312,40.46691271,F8          
47783,13.42149953,42.69947919,K1III       
47784,13.42190144,64.84559045,G5          
47785,13.42217565,-51.18313838,K2III       
47786,13.42239782,-53.83841068,F0V         
47787,13.42246848,75.98272415,F5          
47788,13.42250703,-7.58404745,F5...       
47789,13.42258288,-59.78146933,B5V(n)      
47790,13.42299407,-47.63325644,K2III       
47791,13.42316259,10.75592283,K0          
47792,13.42344211,25.54858558,F2          
47793,13.42402634,-68.17754778,Ap...       
47794,13.42448189,16.55181058,G5          
47795,13.42457918,37.71928574,K3III       
47796,13.42522047,-41.88083042,F2V         
47797,13.42536984,-68.52808324,G6III       
47798,13.42559906,-20.17856173,F3V         
47799,13.42780228,15.56406652,K0          
47800,13.42835341,18.60633661,G0          
47801,13.428377,-54.66020669,K0III       
47802,13.42884971,72.27328761,K0          
47803,13.42895567,37.84252734,G5          
47804,13.42914532,-0.45396392,K0          
47805,13.42937911,56.97046608,G9IV-V      
47806,13.43003384,44.49397128,G8V         
47807,13.43028102,-47.52508536,B9V         
47808,13.43031833,-28.37373355,M           
47809,13.43066633,-70.62725069,Ap          
47810,13.43217363,31.86139137,G0III       
47811,13.43279218,-35.07582409,K5/M0III    
47812,13.4332461,-27.46920722,B9.5m...    
47813,13.43343535,63.26073879,G6V         
47814,13.43506843,-16.85862048,K0III       
47815,13.43525681,30.7022178,F5          
47816,13.43536793,14.34673199,G0          
47817,13.43545527,-39.75496493,Kp...       
47818,13.43556201,72.39149824,M1III       
47819,13.43559794,-32.5472708,F0V         
47820,13.43574184,-3.66109193,K0          
47821,13.43592826,-62.56055464,B9III       
47822,13.43623147,20.81218745,F8          
47823,13.43652245,-1.19248368,A7III       
47824,13.43658262,-26.18557048,F6V         
47825,13.43735258,-46.0480547,G3/G5V      
47826,13.43793803,46.0281037,K0III:      
47827,13.43798036,-48.78654334,A0V         
47828,13.43866691,-16.67600098,K0/K1III    
47829,13.43949446,-13.05660074,F7V         
47830,13.44040103,-49.69936743,K0IV/V      
47831,13.44044957,5.70870771,K0          
47832,13.44058708,23.55850596,K0          
47833,13.44068338,-34.00961366,K1III       
47834,13.44132959,-70.54002603,G8III       
47835,13.44182209,-41.84995203,K4III       
47836,13.44214418,61.86739299,G0          
47837,13.44225055,-65.63922742,K1III:      
47838,13.44230331,6.42314956,F8          
47839,13.44300237,-65.84411761,G2Vw...     
47840,13.44319769,-31.45043133,K2IV        
47841,13.44336552,-23.2317034,K2III       
47842,13.44346121,-57.74121223,G8/K0IV     
47843,13.44406628,85.2706276,F2          
47844,13.44438106,-24.29319925,K3V         
47845,13.44505004,7.45324963,K0          
47846,13.4453457,-12.70761258,K5III       
47847,13.44546247,-22.29820134,G3III       
47848,13.44567327,16.94850065,F8          
47849,13.4462261,-74.18881148,B8V         
47850,13.4481436,14.37308872,G5          
47851,13.44820071,-5.93068059,A0          
47852,13.44857246,63.00795877,K0          
47853,13.4489233,-41.49756484,K3III       
47854,13.4490619,-56.32952395,G8IV        
47855,13.44922768,78.64379561,G2.5IIIb    
47856,13.44967766,15.08181909,G5          
47857,13.44970541,11.90856621,A0V         
47858,13.45047315,-35.61899057,B9.5III/IV  
47859,13.45086657,-24.2902946,K3V         
47860,13.4513065,64.73544104,F0          
47861,13.45154718,-62.65992483,F5IV/V      
47862,13.45177771,-49.14369544,A0III/IV    
47863,13.45218611,-22.36503327,F6V         
47864,13.45240608,-67.02237595,K1III       
47865,13.45295521,64.71945155,F0          
47866,13.45301312,-17.92887782,K0III       
47867,13.4530171,28.87427234,G8III       
47868,13.45336232,70.31658151,F0          
47869,13.45377283,-58.28591048,B9V         
47870,13.45385259,48.00173288,K0          
47871,13.45407619,-40.16269074,G8/K0III    
47872,13.45408572,38.53410165,K0III       
47873,13.45440214,-13.31053179,K0III       
47874,13.45462551,-65.08071495,A3m...      
47875,13.45502775,-39.9523671,K3V         
47876,13.45515976,-74.69172237,B9V         
47877,13.45542745,20.27225423,K0          
47878,13.45573903,-49.3812845,B3IV        
47879,13.45635436,12.04574988,K7          
47880,13.45650673,39.14950528,M0          
47881,13.4567217,-66.74714299,A0/A1V      
47882,13.45695896,-21.65529304,K2/K3V      
47883,13.45696287,-62.64900994,O9/B1ab:e:  
47884,13.45756613,-15.97363075,K1IIICN...  
47885,13.45760409,35.72696301,K0          
47886,13.45765157,44.70687862,G5          
47887,13.45833018,24.31198413,F2V         
47888,13.4583453,13.91378305,F0II        
47889,13.45841348,56.02262184,F5          
47890,13.45880633,-63.81720714,B9III       
47891,13.45995651,-18.03224141,G8III/IV    
47892,13.46147806,-6.8158629,K0          
47893,13.46248198,24.4043115,F5          
47894,13.46251477,-30.78426291,F3V         
47895,13.46270782,12.70279573,G0          
47896,13.46318908,35.15330809,G5          
47897,13.46502626,-26.9501473, 
47898,13.46534387,26.84156714,F5          
47899,13.46541914,81.2652334,A5          
47900,13.46551513,-57.02975842,K1III       
47901,13.46565106,-28.28764661,M           
47902,13.46620983,41.11483491,K0III       
47903,13.46647047,32.5819169,F0          
47904,13.46654678,50.45526429,F2          
47905,13.46659101,52.74564261,F0          
47906,13.46664891,-58.10280284,F7/F8IV     
47907,13.4670864,-61.06250036,B8V         
47908,13.46718973,-26.40222506,K5III       
47909,13.46744562,-0.31678209,F8          
47910,13.46779226,70.12616606,K0          
47911,13.46794465,-47.70501995,F8V         
47912,13.46802278,-33.27599494,B8V         
47913,13.4681325,-45.06914444,K1/K2III:   
47914,13.46817759,58.2092888,F0          
47915,13.4682677,-43.76860855,K1III       
47916,13.46834883,18.28977337,F2          
47917,13.46884193,-54.16530411,B9V         
47918,13.46886595,-73.04092794,G8II        
47919,13.4691797,8.3580265,F2          
47920,13.46936625,9.46113183,K0          
47921,13.46996806,50.58718593,F1IV        
47922,13.47046363,-22.40038589,K1III       
47923,13.47080637,-33.70616551,F8V         
47924,13.47101462,-54.50940685,B9.5V       
47925,13.4712403,2.23591937,G8III       
47926,13.47144168,-21.73333357,K1III       
47927,13.47163479,30.04656178,M0          
47928,13.47182712,-0.83920302,G5          
47929,13.47187559,31.1492305,K2          
47930,13.47196938,-60.35715665,K1/K2III    
47931,13.47213513,10.46871882,F8          
47932,13.47249733,-2.35910065,M4+...      
47933,13.47281231,-51.29217912,A9V         
47934,13.47319788,-67.86944631,A5III/IV    
47935,13.47324473,-55.77986613,F3V         
47936,13.47387511,13.78018777,G5V         
47937,13.47394812,-60.38625891,B8Ib/II     
47938,13.47395339,40.72978568,G8III       
47939,13.47407479,-25.21283366,F3/F5V      
47940,13.4740877,15.70826814,F5          
47941,13.47415641,51.87736412,K0          
47942,13.47421614,59.94570301,A1Vn        
47943,13.47430437,-54.07901641,G8III       
47944,13.47433732,-42.79554529,K0III       
47945,13.47434084,27.34774906,K2          
47946,13.47446131,16.11793424,K0          
47947,13.47457622,-9.74359806,K0          
47948,13.47519503,-27.39236296,G1V         
47949,13.47560685,-35.71535496,K1III       
47950,13.47578623,-23.09816992, 
47951,13.47583368,-22.42668948,K1III       
47952,13.47585076,-48.97192443,F3/F5IV     
47953,13.47664086,33.66727624,G8IV        
47954,13.47712741,-64.24442038,B9III       
47955,13.47760372,28.44880817,G5III       
47956,13.47781682,23.28807413,M0          
47957,13.47795528,13.7346042,K0II        
47958,13.47840927,-4.46555806,A3          
47959,13.4785082,-64.2522957,B9          
47960,13.47890185,33.2103008,K0          
47961,13.47938792,50.71875065,F0IV        
47962,13.47967344,-69.6271126,B8V         
47963,13.4805303,59.92817032,F8          
47964,13.48062364,28.28590093,K0          
47965,13.48186587,19.79056463,F5          
47966,13.4819246,-62.10227434,F2Ia        
47967,13.48195862,-66.96787798,F2IV/V      
47968,13.48212777,-43.73697853,K3III       
47969,13.48264688,32.01937894,A3          
47970,13.48335027,11.71790398,K2          
47971,13.48366145,4.48129032,F8          
47972,13.48369353,15.91067119,K0          
47973,13.48379914,47.84712734,F5          
47974,13.48392872,18.87630562,F0          
47975,13.48394655,-80.25736677,F0/F2V      
47976,13.48410928,-5.95551087,K0          
47977,13.48416005,67.04230065,G5          
47978,13.48424815,56.23317937,K0III       
47979,13.48427416,42.23830625,G0          
47980,13.48440857,-58.94226357,Ap Si       
47981,13.4848397,-63.87402592,B1.5Iab     
47982,13.48506307,11.47000288,K0          
47983,13.48508545,22.1826932,F8          
47984,13.48516661,-66.07375226,F7/F8V      
47985,13.48555112,-64.67577724,A2m         
47986,13.48668872,-30.16040841,M1III:      
47987,13.48684115,0.11919562,F8          
47988,13.48695451,10.81839609,K0III       
47989,13.48711847,3.87143208,K2          
47990,13.48722146,14.81469024,K2          
47991,13.48730098,-54.91773879,G5III       
47992,13.4874835,-1.3642843,K0III       
47993,13.48754192,60.0019163,F2          
47994,13.48779956,-45.53776432,B9IV/V      
47995,13.48830159,53.17753985,K0          
47996,13.4885377,46.37088689,F4III       
47997,13.48916141,-34.85452814,K0/K1III    
47998,13.48923907,-35.57082252,G8IV/V      
47999,13.49034874,-51.16511504,A0V         
48000,13.49101485,-54.04872293,B9IV/V      
48001,13.49103638,33.16683342,M0III       
48002,13.49144143,-18.72905861,K2/K3IIICNp 
48003,13.49150552,61.81863476,K2          
48004,13.49173864,-64.46001751,B9V         
48005,13.49255965,1.70806838,G0          
48006,13.49281756,8.37957143,G0          
48007,13.49330777,-45.48268922,B9V         
48008,13.49331017,-10.71193958,F2          
48009,13.49338416,-47.87578396,A1V         
48010,13.4937865,50.18649893,K0          
48011,13.49401061,-52.75736039,K0IIICN...  
48012,13.49403029,-44.85793691,F5V         
